code|name|text
AP050|Rice crust fried|Rice crust fried contains nutrients such as 2.0 g zat abu, 6.5 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 474 zat energi, 64 mg zat fosfor, 38.0 mg zat kalium, 36 mg zat kalsium, 62.3 g zat karbohidrat, 200 mcg zat karoten total, 21.6 g zat lemak, 0 mg zat natrium, 0.8 mg zat niasin, 7.6 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.5 mg zat seng, 1.2 g zat serat, 0.05 mg zat tembaga, 0.25 mg zat thiamin dan 0 mg zat vitamin c. 
AP051|Corn gerontol|Corn gerontol contains nutrients such as 0.8 g zat abu, 61.7 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 156 zat energi, 105 mg zat fosfor, 0 mg zat kalium, 51 mg zat kalsium, 33.3 g zat karbohidrat, 162 mcg zat karoten total, 1.3 g zat lemak, 0 mg zat natrium, 0.0 mg zat niasin, 2.7 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0 mg zat seng, 1.0 g zat serat, 0 mg zat tembaga, 0.08 mg zat thiamin dan 0 mg zat vitamin c. 
AP052|Corn titi|Corn titi contains nutrients such as 0.1 g zat abu, 9.2 g zat air, 2.9 mg zat besi, 0 mcg zat beta-karoten, 374 zat energi, 142 mg zat fosfor, 0 mg zat kalium, 14 mg zat kalsium, 79.1 g zat karbohidrat, 11507 mcg zat karoten total, 2.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 9.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.8 g zat serat, 9.00 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
AP053|Japilus|Japilus contains nutrients such as 2.7 g zat abu, 3.8 g zat air, 4.9 mg zat besi, 0 mcg zat beta-karoten, 500 zat energi, 29 mg zat fosfor, 0 mg zat kalium, 186 mg zat kalsium, 67.3 g zat karbohidrat, 0 mcg zat karoten total, 25.1 g zat lemak, 0 mg zat natrium, 0.4 mg zat niasin, 1.2 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0 mg zat seng, 0.4 g zat serat, 0 mg zat tembaga, 0.17 mg zat thiamin dan 0 mg zat vitamin c. 
AP054|Kakicak|Kakicak contains nutrients such as 0.9 g zat abu, 43.9 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 296 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 36.7 g zat karbohidrat, 0 mcg zat karoten total, 15.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP055|Kambose|Kambose contains nutrients such as 0.7 g zat abu, 61.5 g zat air, 0.7 mg zat besi, 256 mcg zat beta-karoten, 164 zat energi, 36 mg zat fosfor, 32.0 mg zat kalium, 16 mg zat kalsium, 32.6 g zat karbohidrat, 0 mcg zat karoten total, 2.4 g zat lemak, 0 mg zat natrium, 0.4 mg zat niasin, 3.0 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 1.6 mg zat seng, 4.3 g zat serat, 0.10 mg zat tembaga, 0.10 mg zat thiamin dan 0 mg zat vitamin c. 
AP056|Kapusa|Kapusa contains nutrients such as 1.0 g zat abu, 63.5 g zat air, 1.2 mg zat besi, 1374 mcg zat beta-karoten, 158 zat energi, 115 mg zat fosfor, 149.0 mg zat kalium, 79 mg zat kalsium, 27.8 g zat karbohidrat, 0 mcg zat karoten total, 3.2 g zat lemak, 104 mg zat natrium, 0.1 mg zat niasin, 4.4 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 1.1 mg zat seng, 5.3 g zat serat, 0.50 mg zat tembaga, 0.06 mg zat thiamin dan 0 mg zat vitamin c. 
AP057|Keddo bodong|Keddo bodong contains nutrients such as 0.6 g zat abu, 33.9 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 290 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 55.2 g zat karbohidrat, 0 mcg zat karoten total, 5.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.6 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP058|Kelepon kue|Kelepon kue contains nutrients such as 1.2 g zat abu, 49.6 g zat air, 3.3 mg zat besi, 0 mcg zat beta-karoten, 215 zat energi, 45 mg zat fosfor, 0 mg zat kalium, 232 mg zat kalsium, 41.8 g zat karbohidrat, 872 mcg zat karoten total, 3.7 g zat lemak, 0 mg zat natrium, 0.2 mg zat niasin, 3.7 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 0 mg zat seng, 1.0 g zat serat, 0 mg zat tembaga, 0.09 mg zat thiamin dan 0 mg zat vitamin c. 
AP059|Kereput|Kereput contains nutrients such as 1.0 g zat abu, 3.5 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 580 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 51.1 g zat karbohidrat, 0 mcg zat karoten total, 39.6 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.8 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP060|Ketoprak|Ketoprak contains nutrients such as 2.6 g zat abu, 69.1 g zat air, 3.4 mg zat besi, 0 mcg zat beta-karoten, 153 zat energi, 134 mg zat fosfor, 0 mg zat kalium, 153 mg zat kalsium, 13.0 g zat karbohidrat, 435 mcg zat karoten total, 7.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 7.9 g zat protein, 3 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 2.9 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
AP061|Ketupat kandangan|Ketupat kandangan contains nutrients such as 0.7 g zat abu, 78.5 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 13.4 g zat karbohidrat, 0 mcg zat karoten total, 5.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 2.2 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP062|Koya|Koya contains nutrients such as 0.8 g zat abu, 13.2 g zat air, 7.0 mg zat besi, 0 mcg zat beta-karoten, 366 zat energi, 222 mg zat fosfor, 0 mg zat kalium, 153 mg zat kalsium, 77.5 g zat karbohidrat, 0 mcg zat karoten total, 4.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.2 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.8 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP063|Koya mirasa|Koya mirasa contains nutrients such as 1.6 g zat abu, 7.2 g zat air, 17.0 mg zat besi, 0 mcg zat beta-karoten, 370 zat energi, 110 mg zat fosfor, 0 mg zat kalium, 83 mg zat kalsium, 82.2 g zat karbohidrat, 144 mcg zat karoten total, 1.0 g zat lemak, 0 mg zat natrium, 2.6 mg zat niasin, 8.0 g zat protein, 3 mcg zat retinol, 0.45 mg zat riboflavin, 0 mg zat seng, 0.4 g zat serat, 0 mg zat tembaga, 0.19 mg zat thiamin dan 0 mg zat vitamin c. 
AP064|Koyabu|Koyabu contains nutrients such as 0.9 g zat abu, 44.2 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 241 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 47.2 g zat karbohidrat, 0 mcg zat karoten total, 4.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP065|Kue ali|Kue ali contains nutrients such as 0.4 g zat abu, 12.8 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 440 zat energi, 47 mg zat fosfor, 0 mg zat kalium, 27 mg zat kalsium, 64.5 g zat karbohidrat, 0 mcg zat karoten total, 18.5 g zat lemak, 0 mg zat natrium, 0.0 mg zat niasin, 3.8 g zat protein, 0 mcg zat retinol, 0.09 mg zat riboflavin, 0 mg zat seng, 0.3 g zat serat, 0 mg zat tembaga, 0.13 mg zat thiamin dan 0 mg zat vitamin c. 
AP066|Kue bangen|Kue bangen contains nutrients such as 2.2 g zat abu, 5.6 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 442 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 74.2 g zat karbohidrat, 0 mcg zat karoten total, 14.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP067|Kue gelang|Kue gelang contains nutrients such as 1.0 g zat abu, 7.1 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 448 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 70.0 g zat karbohidrat, 0 mcg zat karoten total, 16.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 5.8 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP068|Ginger cookie|Ginger cookie contains nutrients such as 1.3 g zat abu, 3.7 g zat air, 4.0 mg zat besi, 0 mcg zat beta-karoten, 425 zat energi, 61 mg zat fosfor, 0 mg zat kalium, 155 mg zat kalsium, 84.6 g zat karbohidrat, 0 mcg zat karoten total, 8.8 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 1.6 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 1.2 g zat serat, 0 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
AP069|Coconut cookie|Coconut cookie contains nutrients such as 1.5 g zat abu, 3.3 g zat air, 1.6 mg zat besi, 0 mcg zat beta-karoten, 591 zat energi, 180 mg zat fosfor, 443.0 mg zat kalium, 32 mg zat kalsium, 47.5 g zat karbohidrat, 0 mcg zat karoten total, 42.1 g zat lemak, 33 mg zat natrium, 0 mg zat niasin, 5.6 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 1.1 mg zat seng, 0 g zat serat, 0.50 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP070|Kue koa|Kue koa contains nutrients such as 1.0 g zat abu, 14.5 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 340 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 79.3 g zat karbohidrat, 0 mcg zat karoten total, 0.4 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.8 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP071|Kue ku temu|Kue ku temu contains nutrients such as 0.5 g zat abu, 46.2 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 214 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 49.6 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP072|Kue lumpur|Kue lumpur contains nutrients such as 1.1 g zat abu, 40.1 g zat air, 2.3 mg zat besi, 0 mcg zat beta-karoten, 291 zat energi, 60 mg zat fosfor, 0 mg zat kalium, 96 mg zat kalsium, 44.1 g zat karbohidrat, 400 mcg zat karoten total, 11.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.6 g zat protein, 20 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
AP073|Kue pelita|Kue pelita contains nutrients such as 0.6 g zat abu, 71.0 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 141 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 17.6 g zat karbohidrat, 0 mcg zat karoten total, 5.5 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 5.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP074|Kue putu cangkir|Kue putu cangkir contains nutrients such as 0.2 g zat abu, 32.6 g zat air, 4.0 mg zat besi, 0 mcg zat beta-karoten, 304 zat energi, 193 mg zat fosfor, 0 mg zat kalium, 18 mg zat kalsium, 54.9 g zat karbohidrat, 0 mcg zat karoten total, 7.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 5.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.9 g zat serat, 0 mg zat tembaga, 0.06 mg zat thiamin dan 0 mg zat vitamin c. 
AP075|Eclairs|Eclairs contains nutrients such as 0.9 g zat abu, 56.6 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 221 zat energi, 85 mg zat fosfor, 0 mg zat kalium, 105 mg zat kalsium, 24.8 g zat karbohidrat, 1300 mcg zat karoten total, 10.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 7.5 g zat protein, 26 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.12 mg zat thiamin dan 0 mg zat vitamin c. 
AP076|Kue thipan|Kue thipan contains nutrients such as 0.4 g zat abu, 43.0 g zat air, 1.8 mg zat besi, 0 mcg zat beta-karoten, 247 zat energi, 107 mg zat fosfor, 56.0 mg zat kalium, 16 mg zat kalsium, 49.5 g zat karbohidrat, 0 mcg zat karoten total, 4.2 g zat lemak, 95 mg zat natrium, 0 mg zat niasin, 2.9 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.8 mg zat seng, 0 g zat serat, 1.30 mg zat tembaga, 0.17 mg zat thiamin dan 0 mg zat vitamin c. 
AP077|Laksa/Putu mayang|Laksa/Putu mayang contains nutrients such as 0.6 g zat abu, 73.2 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 121 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 21.1 g zat karbohidrat, 0 mcg zat karoten total, 3.4 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 1.7 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP078|Lapis legit|Lapis legit contains nutrients such as 0.9 g zat abu, 21.3 g zat air, 1.9 mg zat besi, 0 mcg zat beta-karoten, 389 zat energi, 136 mg zat fosfor, 0 mg zat kalium, 16 mg zat kalsium, 55.5 g zat karbohidrat, 1032 mcg zat karoten total, 15.7 g zat lemak, 0 mg zat natrium, 3.0 mg zat niasin, 6.6 g zat protein, 41 mcg zat retinol, 0.09 mg zat riboflavin, 0 mg zat seng, 0.5 g zat serat, 0 mg zat tembaga, 0.26 mg zat thiamin dan 0 mg zat vitamin c. 
AP079|Glutinous rice lupis|Glutinous rice lupis contains nutrients such as 0.6 g zat abu, 61.0 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 164 zat energi, 31 mg zat fosfor, 0 mg zat kalium, 119 mg zat kalsium, 34.5 g zat karbohidrat, 0 mcg zat karoten total, 2.1 g zat lemak, 0 mg zat natrium, 0.2 mg zat niasin, 1.8 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0 mg zat seng, 0.7 g zat serat, 0 mg zat tembaga, 0.09 mg zat thiamin dan 0 mg zat vitamin c. 
AP080|Manan samin|Manan samin contains nutrients such as 0.8 g zat abu, 27.1 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 379 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 50.6 g zat karbohidrat, 0 mcg zat karoten total, 18.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP081|Indian martabak|Indian martabak contains nutrients such as 1.2 g zat abu, 65.8 g zat air, 2.4 mg zat besi, 0 mcg zat beta-karoten, 153 zat energi, 108 mg zat fosfor, 112.0 mg zat kalium, 14 mg zat kalsium, 24.3 g zat karbohidrat, 0 mcg zat karoten total, 4.2 g zat lemak, 240 mg zat natrium, 0 mg zat niasin, 4.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.5 mg zat seng, 0 g zat serat, 0.40 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP082|Egyptian martabak|Egyptian martabak contains nutrients such as 1.1 g zat abu, 40.2 g zat air, 3.4 mg zat besi, 0 mcg zat beta-karoten, 278 zat energi, 168 mg zat fosfor, 123.0 mg zat kalium, 49 mg zat kalsium, 45.0 g zat karbohidrat, 0 mcg zat karoten total, 8.6 g zat lemak, 193 mg zat natrium, 0 mg zat niasin, 5.1 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.9 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP083|Masekat|Masekat contains nutrients such as 0.8 g zat abu, 15.6 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 369 zat energi, 52 mg zat fosfor, 12.0 mg zat kalium, 17 mg zat kalsium, 74.1 g zat karbohidrat, 0 mcg zat karoten total, 7.0 g zat lemak, 141 mg zat natrium, 0 mg zat niasin, 2.1 g zat protein, 155 mcg zat retinol, 0 mg zat riboflavin, 0.3 mg zat seng, 4.0 g zat serat, 0.40 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP084|Mie aceh boiled|Mie aceh boiled contains nutrients such as 1.1 g zat abu, 74.6 g zat air, 1.4 mg zat besi, 0 mcg zat beta-karoten, 113 zat energi, 44 mg zat fosfor, 36.0 mg zat kalium, 22 mg zat kalsium, 18.1 g zat karbohidrat, 0 mcg zat karoten total, 3.2 g zat lemak, 191 mg zat natrium, 0.0 mg zat niasin, 3.0 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.3 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
AP085|Mie ayam|Mie ayam contains nutrients such as 0.8 g zat abu, 78.6 g zat air, 1.8 mg zat besi, 0 mcg zat beta-karoten, 102 zat energi, 51 mg zat fosfor, 0 mg zat kalium, 262 mg zat kalsium, 10.5 g zat karbohidrat, 166 mcg zat karoten total, 3.9 g zat lemak, 279 mg zat natrium, 0.0 mg zat niasin, 6.2 g zat protein, 39 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.85 mg zat thiamin dan 0 mg zat vitamin c. 
AP086|Mie bakso|Mie bakso contains nutrients such as 0.8 g zat abu, 74.5 g zat air, 1.9 mg zat besi, 0 mcg zat beta-karoten, 114 zat energi, 53 mg zat fosfor, 0 mg zat kalium, 286 mg zat kalsium, 16.4 g zat karbohidrat, 180 mcg zat karoten total, 3.0 g zat lemak, 760 mg zat natrium, 0 mg zat niasin, 5.3 g zat protein, 17 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.1 g zat serat, 0 mg zat tembaga, 0.16 mg zat thiamin dan 0 mg zat vitamin c. 
AP087|Mie celon|Mie celon contains nutrients such as 1.2 g zat abu, 75.9 g zat air, 1.4 mg zat besi, 0 mcg zat beta-karoten, 102 zat energi, 84 mg zat fosfor, 112.0 mg zat kalium, 12 mg zat kalsium, 17.8 g zat karbohidrat, 0 mcg zat karoten total, 2.1 g zat lemak, 451 mg zat natrium, 0.0 mg zat niasin, 3.0 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.5 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
AP088|Mie pangsit wet|Mie pangsit wet contains nutrients such as 0.7 g zat abu, 79.2 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 105 zat energi, 48 mg zat fosfor, 0 mg zat kalium, 208 mg zat kalsium, 9.4 g zat karbohidrat, 620 mcg zat karoten total, 4.9 g zat lemak, 530 mg zat natrium, 0 mg zat niasin, 5.9 g zat protein, 25 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.46 mg zat thiamin dan 0 mg zat vitamin c. 
AP089|Nasi gemuk|Nasi gemuk contains nutrients such as 1.6 g zat abu, 61.4 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 192 zat energi, 74 mg zat fosfor, 63.0 mg zat kalium, 15 mg zat kalsium, 24.4 g zat karbohidrat, 0 mcg zat karoten total, 8.8 g zat lemak, 355 mg zat natrium, 2.0 mg zat niasin, 3.8 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 1.4 mg zat seng, 0.7 g zat serat, 0.20 mg zat tembaga, 0.19 mg zat thiamin dan 0 mg zat vitamin c. 
AP090|Nasi gurih|Nasi gurih contains nutrients such as 1.3 g zat abu, 60.5 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 190 zat energi, 62 mg zat fosfor, 52.0 mg zat kalium, 12 mg zat kalsium, 26.0 g zat karbohidrat, 0 mcg zat karoten total, 7.5 g zat lemak, 296 mg zat natrium, 2.1 mg zat niasin, 4.7 g zat protein, 0 mcg zat retinol, 0.06 mg zat riboflavin, 1.2 mg zat seng, 0.7 g zat serat, 0.20 mg zat tembaga, 0.11 mg zat thiamin dan 0 mg zat vitamin c. 
AP091|Nasi minyak|Nasi minyak contains nutrients such as 1.1 g zat abu, 53.3 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 207 zat energi, 100 mg zat fosfor, 174.0 mg zat kalium, 26 mg zat kalsium, 37.1 g zat karbohidrat, 0 mcg zat karoten total, 5.0 g zat lemak, 74 mg zat natrium, 2.6 mg zat niasin, 3.5 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 2.2 mg zat seng, 0.8 g zat serat, 0.20 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
AP092|Nasi rames|Nasi rames contains nutrients such as 0.6 g zat abu, 65.8 g zat air, 1.8 mg zat besi, 0 mcg zat beta-karoten, 155 zat energi, 62 mg zat fosfor, 0 mg zat kalium, 239 mg zat kalsium, 19.1 g zat karbohidrat, 3140 mcg zat karoten total, 4.2 g zat lemak, 265 mg zat natrium, 0 mg zat niasin, 10.3 g zat protein, 96 mcg zat retinol, 0.00 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.59 mg zat thiamin dan 0 mg zat vitamin c. 
AP093|Nopia special|Nopia special contains nutrients such as 1.3 g zat abu, 11.5 g zat air, 4.2 mg zat besi, 0 mcg zat beta-karoten, 387 zat energi, 133 mg zat fosfor, 0 mg zat kalium, 903 mg zat kalsium, 74.3 g zat karbohidrat, 512 mcg zat karoten total, 7.6 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 5.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.3 g zat serat, 0 mg zat tembaga, 0.17 mg zat thiamin dan 0 mg zat vitamin c. 
AP094|Onde-onde|Onde-onde contains nutrients such as 0.6 g zat abu, 27.7 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 336 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 57.9 g zat karbohidrat, 0 mcg zat karoten total, 9.8 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.0 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP095|Padamaran|Padamaran contains nutrients such as 0.8 g zat abu, 67.6 g zat air, 0 mg zat besi, 0 mcg zat beta-karoten, 171 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 18.8 g zat karbohidrat, 0 mcg zat karoten total, 8.9 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 3.9 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
AP096|Pastel|Pastel contains nutrients such as 1.5 g zat abu, 38.3 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 307 zat energi, 53 mg zat fosfor, 0 mg zat kalium, 296 mg zat kalsium, 42.4 g zat karbohidrat, 5360 mcg zat karoten total, 13.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 4.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.15 mg zat thiamin dan 0 mg zat vitamin c. 
AP097|Pulut|Pulut contains nutrients such as 0.8 g zat abu, 49.1 g zat air, 3.8 mg zat besi, 0 mcg zat beta-karoten, 216 zat energi, 70 mg zat fosfor, 22.0 mg zat kalium, 6 mg zat kalsium, 44.4 g zat karbohidrat, 0 mcg zat karoten total, 3.1 g zat lemak, 100 mg zat natrium, 0 mg zat niasin, 2.6 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 1.3 mg zat seng, 0 g zat serat, 0.40 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
AP098|Rice pundut|Rice pundut contains nutrients such as 1.1 g zat abu, 77.8 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 104 zat energi, 100 mg zat fosfor, 174.0 mg zat kalium, 26 mg zat kalsium, 15.1 g zat karbohidrat, 0 mcg zat karoten total, 4.1 g zat lemak, 74 mg zat natrium, 0 mg zat niasin, 1.9 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.0 mg zat seng, 0.4 g zat serat, 0.00 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
